,id,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,duration_int,duration_type
1387,hs1388,s1388,movie,the addams family,,,,2020-09-22,2019,pg,87 min,"comedy, kids","members of the mysterious and spooky addams family – gomez, morticia, pugsley, wednesday, uncle fester and grandma – are readily preparing for a visit from their even creepier relatives. but trouble soon arises when shady tv personality margaux needler realizes that the addams' eerie hilltop mansion is standing in the way of her dream to sell all the houses in the neighborhood.",40,87,min
1388,hs1389,s1389,movie,espn fc,,,,2020-09-21,2013,g,,sports,"highlights, news, reactions and opinions from the day in soccer.",81,,
1389,hs1390,s1390,movie,stars and strife,,,,2020-09-21,2020,tv-pg,,documentaries,"as america faces the horrific coronavirus epidemic, what long-term effects will the virus have on the country's political and social landscape?",35,,
1390,hs1391,s1391,movie,the haunted,,,,2020-09-20,2018,g,75 min,"horror, thriller",emily arrives for her first night-shift as a care-giver in an isolated house. a nightmare unfolds as she is tormented by a vengeful spirit.,9,75,min
1391,hs1392,s1392,movie,babyteeth,,,,2020-09-18,2019,g,118 min,"comedy, drama",a terminally ill teen upsets her parents when she falls in love with a small-time drug dealer.,56,118,min
1392,hs1393,s1393,tv show,bless the harts,,,united states,2020-09-18,2019,tv-14,2 Seasons,"adult animation, comedy, sitcom","the harts are a southern family that is forever struggling to make ends meet. they hope to achieve the american dream, but they're already rich – in friends, family and laughter. jenny hart is a single mother supporting her family working as a waitress in the small town of greenpoint, n.c. while jenny's the head of her family, she's often at odds with, or scheming with, her lottery scratcher-obsessed mother, betty, and her witty, creative daughter, violet. jenny's doting, eternal optimist boyfriend of 10 years, wayne edwards, is the love of her life and a surrogate father to violet. he's a charming dreamer who may never hit the big time, but he's not going to give up the fight. in the end, the harts may not have much, but they may just have everything they need.",82,2,season
1393,hs1394,s1394,movie,buttons: a christmas tale,,,united states,2020-09-18,2018,pg,88 min,"drama, family, kids","with a little help from their guardian angels, two orphan girls discover miracles really can happen.",33,88,min
1394,hs1395,s1395,movie,gemini man,,,,2020-09-18,2019,pg-13,117 min,"action, adventure, black stories","henry brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. his plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. to his horror, brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",93,117,min
1395,hs1396,s1396,tv show,sherman's showcase,,,,2020-09-18,2019,tv-ma,2 Seasons,"black stories, comedy",travel through time via music and comedy drawn from the library of this musical variety show.,18,2,season
1396,hs1397,s1397,movie,stardog and turbocat,,,,2020-09-18,2019,pg,91 min,"action, adventure, comedy","when genius cat, felix, and loyal canine, buddy, set out to find buddy’s lost owner, they discover not only the power of friendship but their inner superpowers along the way.",97,91,min
1397,hs1398,s1398,movie,the fight,,,,2020-09-18,2020,pg-13,98 min,documentaries,"at a defining moment in american history, a scrappy team of heroic aclu lawyers battles for abortion rights, immigrant rights, lgbtq rights and voting rights.",36,98,min
1398,hs1399,s1399,movie,the master of disguise,,,,2020-09-18,2002,pg,81 min,"comedy, family, kids","dana carvey co-stars with dana carvey, dana carvey, and in his screen debut, dana carvey, taking on many different identities and a multitude of different languages, proving once and for all that he is the master of disguise.",92,81,min
1399,hs1400,s1400,movie,my soul to take,,,,2020-09-16,2010,r,91 min,"horror, mystery, thriller",a serial killer returns to his hometown to stalk seven children who share the same birthday as the date he was allegedly put to rest.,89,91,min
1400,hs1401,s1401,movie,a.c.o.r.n.s: operation crack down,,,,2020-09-15,2015,g,80 min,"comedy, family, kids","frankie, a smooth-talking squirrel finds out that the acorns are being stolen by the evil a.c.o.r.n.s. corporation. now he must assemble a rag-tag team of forest animals with only three days to pull-off their biggest heist.",23,80,min
1401,hs1402,s1402,movie,ozzy,,,,2020-09-15,2016,g,91 min,"action, adventure, comedy",the lovable ozzy’s pampered life is thrown into turmoil after his family drops him at blue creek before their vacation. ozzy quickly learns that blue creek is a dog prison and he’ll need to rely on some new friends to help him break out and get back home.,45,91,min
1402,hs1403,s1403,tv show,the 3 knockdown rule,,,,2020-09-15,2020,g,1 Season,"documentaries, sports","tv personality & boxing aficionado mario lopez and espn journalist steve kim bring their popular “the 3 knockdown rule” podcast to the screen, with thoughtful insights, healthy debate, and special guests from the world of boxing.",36,1,season
1403,hs1404,s1404,movie,the etruscan smile,,,,2020-09-14,2018,r,108 min,drama,a rugged old scotsman leaves his beloved isolated hebridean island and travels to san francisco to seek medical treatment where he reunites with his estranged son and new grandson.,29,108,min
1404,hs1405,s1405,tv show,pororo the little penguin,,,,2020-09-12,2013,g,5 Seasons,"international, kids","far far away, unknown and untouched by human civilization, lies a peaceful land covered in snow and ice. all of our friends have distinct personalities and different interests, which sometimes cause little happenings in their calm white world. but they are all good friends and know how to help each other in times of trouble.",43,5,season
1405,hs1406,s1406,tv show,bin laden's hard drive,,,,2020-09-11,2020,tv-14,1 Season,documentaries,newly declassified hard drives reveal a groundbreaking look at osama bin laden's personal life.,80,1,season
1406,hs1407,s1407,tv show,pop goes the vet,,,,2020-09-11,2020,tv-pg,1 Season,"documentaries, science & technology","if viewers have never seen a hairless rat with a pustule on its neck, or a plump fair pig with an abscess on its rump, they are in for a treat as some of national geographic's most renowned and beloved vets work to drain some of the worst abscesses they have ever seen. from the office to the field, no pustule or abscess will go undrained.",100,1,season
1407,hs1408,s1408,movie,prisoners,,,united states,2020-09-10,2013,r,153 min,"crime, drama, horror",the abduction of two children prompts father hugh jackman to take matters into his own hands in this harrowing thriller.,45,153,min
1408,hs1409,s1409,tv show,woke,,,,2020-09-09,2020,tv-ma,1 Season,"black stories, comedy","inspired by the life and work of artist keith knight, comedy series woke takes an absurdly irreverent look at identity and culture as it follows keef, an african-american cartoonist finally on the verge of mainstream success when an unexpected incident changes everything. with a fresh outlook on the world around him, keef must now navigate the new voices and ideas that confront and challenge him, all without setting aflame everything he’s already built.",42,1,season
1409,hs1410,s1410,tv show,this is how u hulu,,,,2020-09-08,2019,g,2 Seasons,science & technology,get your green on with these lessons and tips to make the most of your hulu experience.,90,2,season
1410,hs1411,s1411,movie,awoken,,,australia,2020-09-06,2019,88 min,,"horror, mystery, thriller",a young medical student tries to cure her brother of a terminal sleeping illness.,79,,
1411,hs1412,s1412,movie,power book ii: ghost,,,united states,2020-09-06,2020,1 season,,"crime, drama","power book ii: ghost picks up shortly after the earth-shattering events of power as tariq st. patrick grapples with a new world order: his father dead and his mother, tasha, facing charges for the murder her son committed.",47,,
1412,hs1413,s1413,movie,hooking up,,,united states,2020-09-04,2020,r,105 min,"comedy, drama",a cynical writer and a hopeless romantic hit the road for a cross-country trip.,11,105,min
1413,hs1414,s1414,tv show,vacation in place,,,,2020-09-04,2020,g,1 Season,lifestyle & culture,"can’t get away these days? let these immersive, relaxing scenes take you to some of the most beautiful places around. choose from lakes, beaches, rolling hills, and endless skies … take your pick and have a mini-vacay from wherever you are .",7,1,season
1414,hs1415,s1415,movie,first day,,,australia,2020-09-03,2020,1 season,,"family, international, kids","it’s hannah bradford’s first year of high school. as a transgender girl, hannah not only has to navigate the challenges that come with starting a new school, but find the courage to live as her most authentic self.",22,,
1415,hs1416,s1416,movie,anthropoid,,,"czech republic, united kingdom, united states, france",2020-09-02,2016,r,121 min,"action, adventure, drama","based on the extraordinary true story of operation anthropoid, the wwii mission to assassinate ss general reinhard heydrich, the main architect behind the final solution and the reich’s third in command after hitler and himmler.",74,121,min
